,council_name,number,person_name
14831,平成11年 第5回定例会（第4日12月21日）,19,森清
14832,平成11年 第5回定例会（第4日12月21日）,20,二木洋子
14833,平成11年 第5回定例会（第4日12月21日）,21,池下節夫
14834,平成11年 第5回定例会（第4日12月21日）,22,須磨章
14835,平成11年 第5回定例会（第4日12月21日）,23,小野貞雄
14836,平成11年 第5回定例会（第4日12月21日）,24,川口雅夫
14837,平成11年 第5回定例会（第4日12月21日）,25,源久忠仁
14838,平成11年 第5回定例会（第4日12月21日）,26,福井浩二
14839,平成11年 第5回定例会（第4日12月21日）,27,石橋守
14840,平成11年 第5回定例会（第4日12月21日）,28,根来勝利
14841,平成11年 第5回定例会（第4日12月21日）,29,大川肇
14842,平成11年 第5回定例会（第4日12月21日）,30,岡本嗣郎
14843,平成11年 第5回定例会（第4日12月21日）,31,高須賀嘉章
14844,平成11年 第5回定例会（第4日12月21日）,32,新家末吉
14845,平成11年 第5回定例会（第4日12月21日）,33,久保隆夫
14846,平成11年 第5回定例会（第4日12月21日）,34,段野啓三
14847,平成11年 第5回定例会（第4日12月21日）,36,鳥本高男
14848,平成10年 第1回定例会（第1日3月3日）,1,角芳春
14849,平成10年 第1回定例会（第1日3月3日）,2,三本登
14850,平成10年 第1回定例会（第1日3月3日）,3,脇田憲一
14851,平成10年 第1回定例会（第1日3月3日）,4,林啓二
14852,平成10年 第1回定例会（第1日3月3日）,5,岡本茂
14853,平成10年 第1回定例会（第1日3月3日）,6,福岡恭雄
14854,平成10年 第1回定例会（第1日3月3日）,7,松雪芳信
14855,平成10年 第1回定例会（第1日3月3日）,8,久保隆
14856,平成10年 第1回定例会（第1日3月3日）,9,勝原和久
14857,平成10年 第1回定例会（第1日3月3日）,10,安好一弘
14858,平成10年 第1回定例会（第1日3月3日）,11,中村玲子
14859,平成10年 第1回定例会（第1日3月3日）,12,橋本恵美子
14860,平成10年 第1回定例会（第1日3月3日）,13,市田忠夫
14861,平成10年 第1回定例会（第1日3月3日）,14,岩為俊
14862,平成10年 第1回定例会（第1日3月3日）,15,藤田頼夫
14863,平成10年 第1回定例会（第1日3月3日）,16,稲垣芳広
14864,平成10年 第1回定例会（第1日3月3日）,17,筒井俊雄
14865,平成10年 第1回定例会（第1日3月3日）,18,福井浩二
14866,平成10年 第1回定例会（第1日3月3日）,19,堀田和喜
14867,平成10年 第1回定例会（第1日3月3日）,20,生田靖彦
14868,平成10年 第1回定例会（第1日3月3日）,21,久保杏慈
14869,平成10年 第1回定例会（第1日3月3日）,22,宮下彰
14870,平成10年 第1回定例会（第1日3月3日）,23,森清
14871,平成10年 第1回定例会（第1日3月3日）,24,二木洋子
14872,平成10年 第1回定例会（第1日3月3日）,25,小野貞雄
14873,平成10年 第1回定例会（第1日3月3日）,26,池下節夫
14874,平成10年 第1回定例会（第1日3月3日）,27,須磨章
14875,平成10年 第1回定例会（第1日3月3日）,28,川口雅夫
14876,平成10年 第1回定例会（第1日3月3日）,29,源久忠仁
14877,平成10年 第1回定例会（第1日3月3日）,30,高須賀嘉章
14878,平成10年 第1回定例会（第1日3月3日）,31,石橋守
14879,平成10年 第1回定例会（第1日3月3日）,32,段野啓三
14880,平成10年 第1回定例会（第1日3月3日）,33,山本五一
14881,平成10年 第1回定例会（第1日3月3日）,34,根来勝利
14882,平成10年 第1回定例会（第1日3月3日）,35,大川肇
14883,平成10年 第1回定例会（第1日3月3日）,36,岡本嗣郎
14884,平成10年 第1回定例会（第1日3月3日）,37,村田君江
14885,平成10年 第1回定例会（第1日3月3日）,38,新家末吉
14886,平成10年 第1回定例会（第1日3月3日）,39,久保隆夫
14887,平成10年 第1回定例会（第1日3月3日）,40,鳥本高男
14888,平成10年 第1回定例会（第2日3月10日）,1,角芳春
14889,平成10年 第1回定例会（第2日3月10日）,2,三本登
14890,平成10年 第1回定例会（第2日3月10日）,3,脇田憲一
14891,平成10年 第1回定例会（第2日3月10日）,4,林啓二
14892,平成10年 第1回定例会（第2日3月10日）,5,岡本茂
14893,平成10年 第1回定例会（第2日3月10日）,7,松雪芳信
14894,平成10年 第1回定例会（第2日3月10日）,8,久保隆
14895,平成10年 第1回定例会（第2日3月10日）,9,勝原和久
14896,平成10年 第1回定例会（第2日3月10日）,10,安好一弘
14897,平成10年 第1回定例会（第2日3月10日）,11,中村玲子
14898,平成10年 第1回定例会（第2日3月10日）,12,橋本恵美子
14899,平成10年 第1回定例会（第2日3月10日）,13,市田忠夫
14900,平成10年 第1回定例会（第2日3月10日）,14,岩為俊
14901,平成10年 第1回定例会（第2日3月10日）,15,藤田頼夫
14902,平成10年 第1回定例会（第2日3月10日）,16,稲垣芳広
14903,平成10年 第1回定例会（第2日3月10日）,17,筒井俊雄
14904,平成10年 第1回定例会（第2日3月10日）,18,福井浩二
14905,平成10年 第1回定例会（第2日3月10日）,19,堀田和喜
14906,平成10年 第1回定例会（第2日3月10日）,20,生田靖彦
14907,平成10年 第1回定例会（第2日3月10日）,21,久保杏慈
14908,平成10年 第1回定例会（第2日3月10日）,22,宮下彰
14909,平成10年 第1回定例会（第2日3月10日）,23,森清
14910,平成10年 第1回定例会（第2日3月10日）,24,二木洋子
14911,平成10年 第1回定例会（第2日3月10日）,25,小野貞雄
14912,平成10年 第1回定例会（第2日3月10日）,26,池下節夫
14913,平成10年 第1回定例会（第2日3月10日）,27,須磨章
14914,平成10年 第1回定例会（第2日3月10日）,28,川口雅夫
14915,平成10年 第1回定例会（第2日3月10日）,29,源久忠仁
14916,平成10年 第1回定例会（第2日3月10日）,30,高須賀嘉章
14917,平成10年 第1回定例会（第2日3月10日）,31,石橋守
14918,平成10年 第1回定例会（第2日3月10日）,32,段野啓三
14919,平成10年 第1回定例会（第2日3月10日）,33,山本五一
14920,平成10年 第1回定例会（第2日3月10日）,34,根来勝利
14921,平成10年 第1回定例会（第2日3月10日）,35,大川肇
14922,平成10年 第1回定例会（第2日3月10日）,36,岡本嗣郎
14923,平成10年 第1回定例会（第2日3月10日）,37,村田君江
14924,平成10年 第1回定例会（第2日3月10日）,38,新家末吉
14925,平成10年 第1回定例会（第2日3月10日）,39,久保隆夫
14926,平成10年 第1回定例会（第2日3月10日）,40,鳥本高男
14927,平成10年 第1回定例会（第3日3月11日）,1,角芳春
14928,平成10年 第1回定例会（第3日3月11日）,2,三本登
14929,平成10年 第1回定例会（第3日3月11日）,3,脇田憲一
14930,平成10年 第1回定例会（第3日3月11日）,4,林啓二
14931,平成10年 第1回定例会（第3日3月11日）,5,岡本茂
14932,平成10年 第1回定例会（第3日3月11日）,7,松雪芳信
14933,平成10年 第1回定例会（第3日3月11日）,8,久保隆
14934,平成10年 第1回定例会（第3日3月11日）,9,勝原和久
14935,平成10年 第1回定例会（第3日3月11日）,10,安好一弘
14936,平成10年 第1回定例会（第3日3月11日）,11,中村玲子
14937,平成10年 第1回定例会（第3日3月11日）,12,橋本恵美子
14938,平成10年 第1回定例会（第3日3月11日）,13,市田忠夫
14939,平成10年 第1回定例会（第3日3月11日）,14,岩為俊
14940,平成10年 第1回定例会（第3日3月11日）,15,藤田頼夫
14941,平成10年 第1回定例会（第3日3月11日）,16,稲垣芳広
14942,平成10年 第1回定例会（第3日3月11日）,17,筒井俊雄
14943,平成10年 第1回定例会（第3日3月11日）,18,福井浩二
14944,平成10年 第1回定例会（第3日3月11日）,19,堀田和喜
14945,平成10年 第1回定例会（第3日3月11日）,20,生田靖彦
14946,平成10年 第1回定例会（第3日3月11日）,21,久保杏慈
14947,平成10年 第1回定例会（第3日3月11日）,22,宮下彰
14948,平成10年 第1回定例会（第3日3月11日）,23,森清
14949,平成10年 第1回定例会（第3日3月11日）,24,二木洋子
14950,平成10年 第1回定例会（第3日3月11日）,25,小野貞雄
14951,平成10年 第1回定例会（第3日3月11日）,26,池下節夫
14952,平成10年 第1回定例会（第3日3月11日）,27,須磨章
14953,平成10年 第1回定例会（第3日3月11日）,28,川口雅夫
14954,平成10年 第1回定例会（第3日3月11日）,29,源久忠仁
14955,平成10年 第1回定例会（第3日3月11日）,30,高須賀嘉章
14956,平成10年 第1回定例会（第3日3月11日）,31,石橋守
14957,平成10年 第1回定例会（第3日3月11日）,32,段野啓三
14958,平成10年 第1回定例会（第3日3月11日）,33,山本五一
14959,平成10年 第1回定例会（第3日3月11日）,34,根来勝利
